building_age,office_ratio,floor_efficiency,value_per_sqft,land_value_ratio,lotarea,bldgarea,officearea,numfloors,assessland,assesstot,yearbuilt,transaction_count,deed_count,mortgage_count,mta_accessibility_proxy,business_density_proxy,construction_activity_proxy,commercial_ratio,distress_score,target_high_vacancy_risk,BBL
62.0,1.0,7882.0,83.9824917533621,0.2705642420122365,13277.0,7882.0,7882.0,1.0,179100.0,661950.0,1963.0,0.0,,,,,0.720548392337878,1.0,0.0,0,20369300060
60.0,1.0,3000.0,53.7,0.2681564245810056,4800.0,6000.0,6000.0,2.0,86400.0,322200.0,1965.0,0.0,,,,,0.1969585003407657,1.0,0.0,0,20538500650
105.0,0.6975042467006403,7653.0,130.6546452371619,0.1062106210621062,7800.0,7653.0,5338.0,1.0,106200.0,999900.0,1920.0,0.0,,,,,0.9038339905940352,1.0,0.0,0,20321902080
68.0,1.0,5600.0,94.82142857142856,0.6788135593220339,19773.0,5600.0,5600.0,1.0,360450.0,531000.0,1957.0,0.0,,,,,0.0677926524201413,1.0,0.0,0,41372800010
94.0,1.0,2107.5,76.22775800711744,0.3095238095238095,12000.0,4215.0,4215.0,2.0,99450.0,321300.0,1931.0,0.0,,,,,0.6867570621140942,1.0,0.0,1,41343500260
95.0,0.7023255813953488,3583.333333333333,74.26046511627906,0.6020293122886133,9823.0,5375.0,3775.0,1.5,240300.0,399150.0,1930.0,0.0,,,,,0.3224218838582414,1.0,0.0,1,40251400260
17.0,0.6666666666666666,1675.0,110.59701492537312,0.1157894736842105,1625.0,5025.0,3350.0,3.0,64350.0,555750.0,2008.0,0.0,,,,,0.709591695192078,1.0,0.0,0,40252200100
14.0,0.6153846153846154,2080.0,78.46153846153847,0.1102941176470588,2400.0,6240.0,3840.0,3.0,54000.0,489600.0,2011.0,0.0,,,,,0.8065063113570933,1.0,0.0,0,40252300150
68.0,0.8947368421052632,9500.0,80.47894736842105,0.4120070629782225,10000.0,9500.0,8500.0,1.0,315000.0,764550.0,1957.0,0.0,,,,,0.5147081801198391,1.0,0.0,0,40255600030
20.0,0.75,2000.0,98.8875,0.0773606370875995,2502.0,8000.0,6000.0,4.0,61200.0,791100.0,2005.0,0.0,,,,,0.1483280778230861,1.0,0.0,1,40254400150
75.0,1.0,1836.0,75.49019607843137,0.4577922077922078,8010.0,1836.0,1836.0,1.0,63450.0,138600.0,1950.0,0.0,,,,,0.5892275096784254,1.0,0.0,0,40255000830
95.0,1.0,3000.0,255.75,0.6680351906158358,18456.0,3000.0,3000.0,1.0,512550.0,767250.0,1930.0,0.0,,,,,0.7116314278533434,1.0,0.0,0,40255700700
94.0,1.0,720.0,78.75,0.4285714285714285,1180.0,720.0,720.0,1.0,24300.0,56700.0,1931.0,0.0,,,,,0.970903878830854,1.0,0.0,0,40230400170
95.0,1.0,11450.0,73.1004366812227,0.2188172043010752,8138.0,11450.0,11450.0,1.0,183150.0,837000.0,1930.0,0.0,,,,,0.3685443646754832,1.0,0.0,1,20465700040
68.0,0.0,3800.0,64.89473684210526,0.4124087591240876,8133.0,7600.0,0.0,2.0,203400.0,493200.0,1957.0,0.0,,,,,0.0766214714167929,1.0,0.0,1,41323300520
65.0,0.8861904761904762,5600.0,127.04464285714286,0.2953826691967109,9340.0,16800.0,14888.0,3.0,630450.0,2134350.0,1960.0,0.0,,,,,0.1158876841777816,1.0,0.0,0,30211300220
115.0,0.893779068586632,4103.083333333333,117.30507545138818,0.1308920919361122,4075.0,49237.0,44007.0,12.0,756000.0,5775750.0,1910.0,0.0,,,,,0.9835497311814564,1.0,0.0,0,10080000570
114.0,0.9166666666666666,5544.0,95.21103896103897,0.2159704461494742,5497.0,66528.0,60984.0,12.0,1368000.0,6334200.0,1911.0,0.0,,,,,0.5558206283546665,1.0,0.0,0,10080000650
124.0,0.8987854251012146,9880.0,126.91093117408909,0.2447602641401091,9875.0,98800.0,88800.0,10.0,3069000.0,12538800.0,1901.0,0.0,,,,,0.6715980946271567,1.0,0.0,0,10079900280
119.0,0.8983388569221072,6147.875,88.53973934082914,0.1591402294099411,5925.0,49183.0,44183.0,8.0,693000.0,4354650.0,1906.0,0.0,,,,,0.8290257895621995,1.0,0.0,0,10077300240
100.0,0.4605263157894737,1900.0,128.07236842105263,0.2912621359223301,2452.0,7600.0,3500.0,4.0,283500.0,973350.0,1925.0,0.0,,,,,0.5885364027632302,0.7697368421052632,0.0,1,10079900100
97.0,0.7333281988582211,10387.3,93.2248996370568,0.133370509782053,11113.0,103873.0,76173.0,10.0,1291500.0,9683550.0,1928.0,0.0,,,,,0.3217624957908168,1.0,0.0,0,10077500580
105.0,1.0,7732.0,112.5,0.1862390067252974,8330.0,30928.0,30928.0,4.0,648000.0,3479400.0,1920.0,0.0,,,,,0.4318679507400225,1.0,0.0,1,10077500640
105.0,0.6551228624802414,1739.75,118.98261244431671,0.3804347826086957,2148.0,6959.0,4559.0,4.0,315000.0,828000.0,1920.0,0.0,,,,,0.1797732869645628,0.8275614312401207,0.0,1,10079800110
105.0,0.595918067689597,3405.25,92.14081198149916,0.1792757260666905,5504.0,13621.0,8117.0,4.0,225000.0,1255050.0,1920.0,0.0,,,,,0.7141896002032843,1.0,0.0,0,10080000190
114.0,0.9166666666666666,8000.0,104.7421875,0.214813157305885,7483.0,96000.0,88000.0,12.0,2160000.0,10055250.0,1911.0,0.0,,,,,0.0925299207727933,1.0,0.0,0,10080000610
114.0,0.8835362625727898,5509.583333333333,66.83808515465476,0.225254582484725,5530.0,66115.0,58415.0,12.0,995400.0,4419000.0,1911.0,0.0,,,,,0.3927941847130975,1.0,0.0,0,10080000680
97.0,0.972661660712984,20321.48148148148,136.66244441204344,0.1176251717867623,22732.0,548680.0,533680.0,27.0,8820000.0,74983950.0,1928.0,0.0,,,,,0.872510021692018,1.0,0.0,0,10080100010
115.0,0.8749172969976575,4660.25,89.02151172147417,0.0894874807918286,4937.0,55923.0,48928.0,12.0,445500.0,4978350.0,1910.0,0.0,,,,,0.1096636793096038,1.0,0.0,0,10079900670
110.0,0.7499732648914554,2337.75,68.81616939364774,0.527972027972028,2469.0,9351.0,7013.0,4.0,339750.0,643500.0,1915.0,0.0,,,,,0.1972202966437357,1.0,0.0,0,10080000150
107.0,0.9262536873156342,3729.0,59.96580852775543,0.25322824081838,3835.0,44748.0,41448.0,12.0,679500.0,2683350.0,1918.0,0.0,,,,,0.8994741949838168,1.0,0.0,0,10080000740
99.0,0.7108926744651515,5620.75,123.13303384779611,0.1586475942782834,7806.0,22483.0,15983.0,4.0,439200.0,2768400.0,1926.0,0.0,,,,,0.7802088114709613,1.0,0.0,0,10174900500
116.0,0.6666666666666666,3936.0,76.63871951219512,0.0472401790154152,3784.0,11808.0,7872.0,3.0,42750.0,904950.0,1909.0,0.0,,,,,0.659405693571983,1.0,0.0,0,10174900590
115.0,1.0,1095.0,241.9520547945205,0.0450106157112526,1417.0,4380.0,4380.0,4.0,47700.0,1059750.0,1910.0,0.0,,,,,0.2602061503548663,1.0,0.0,1,10172200380
105.0,0.7387394432280263,6394.0,164.29856115107913,0.0521524951809809,6728.0,25576.0,18894.0,4.0,219150.0,4202100.0,1920.0,0.0,,,,,0.0059175505923169,1.0,0.0,0,10172200410
115.0,0.7316037735849057,3180.0,177.73584905660377,0.0483678343949044,3364.0,12720.0,9306.0,4.0,109350.0,2260800.0,1910.0,0.0,,,,,0.5154532213649817,1.0,0.0,1,10172200400
110.0,0.7258771929824561,1459.2,17.454769736842106,0.3074204946996466,1998.0,7296.0,5296.0,5.0,39150.0,127350.0,1915.0,0.0,,,,,0.434392462876853,1.0,0.0,1,10172300220
85.0,0.6747570841972599,8199.0,180.9915843395536,0.066612756494491,8493.0,24597.0,16597.0,3.0,296550.0,4451850.0,1940.0,0.0,,,,,0.5560216256287668,1.0,0.0,0,10172300690
115.0,0.6105774419859687,3088.333333333333,4.27415002698327,0.7159090909090909,4113.0,18530.0,11314.0,6.0,56700.0,79200.0,1910.0,0.0,,,,,0.1674330942839166,1.0,0.0,1,10172300070
125.0,0.6580246913580247,6210.0,207.8743961352657,0.1278178015338136,6993.0,18630.0,12259.0,3.0,495000.0,3872700.0,1900.0,0.0,,,,,0.0112664927191235,0.999946323134729,0.0,1,10172300010
115.0,0.75,1500.0,82.575,0.1207992733878292,1500.0,6000.0,4500.0,4.0,59850.0,495450.0,1910.0,0.0,,,,,0.1836906531974025,1.0,0.0,0,10172300040
36.0,1.0,2375.0,104.58947368421052,0.3985507246376811,6720.0,2375.0,2375.0,1.0,99000.0,248400.0,1989.0,0.0,,,,,0.8953125343716337,1.0,0.0,0,41320600250
100.0,1.0,1500.0,75.6,0.3174603174603174,2657.0,1500.0,1500.0,1.0,36000.0,113400.0,1925.0,0.0,,,,,0.0471695181417131,1.0,0.0,0,41326300180
62.0,1.0,5600.0,63.52232142857143,0.3074003795066413,12150.0,11200.0,11200.0,2.0,218700.0,711450.0,1963.0,0.0,,,,,0.2021867642227642,1.0,0.0,0,40348700020
125.0,1.0,3941.25,88.62987630827783,0.0814814814814814,4106.0,15765.0,15765.0,4.0,113850.0,1397250.0,1900.0,0.0,,,,,0.3968704241151976,1.0,0.0,0,10178400040
94.0,0.5571791613722998,1574.0,64.61245235069886,0.1570796460176991,2060.0,3148.0,1754.0,2.0,31950.0,203400.0,1931.0,0.0,,,,,0.5980315993058767,0.5571791613722998,0.0,1,40352600700
100.0,0.66990542816427,2573.0,61.67897396035756,0.0453686200378071,2573.0,7719.0,5171.0,3.0,21600.0,476100.0,1925.0,0.0,,,,,0.9786234096362832,1.0,0.0,0,10178800060
125.0,0.6666666666666666,1433.0,54.74528960223308,0.4053537284894837,2120.0,4299.0,2866.0,3.0,95400.0,235350.0,1900.0,0.0,,,,,0.3212346955973677,1.0,0.0,0,10178800040
2.0,0.7729917462450213,,74.09079730313354,0.0494198225768256,77500.0,333424.0,257734.0,,1220850.0,24703650.0,2023.0,0.0,,,,,0.0270930390275405,1.0,0.0,0,30155400160
95.0,0.75,4000.0,132.4125,0.4248088360237892,5000.0,8000.0,6000.0,2.0,450000.0,1059300.0,1930.0,0.0,,,,,0.9969247333557604,1.0,0.0,0,41015600070
94.0,0.0,7450.0,54.81543624161074,0.1928374655647383,10000.0,14900.0,0.0,2.0,157500.0,816750.0,1931.0,0.0,,,,,0.6921707540016883,1.0,0.0,1,20260001500
100.0,0.5,2000.0,58.275,0.1287001287001287,4000.0,6000.0,3000.0,3.0,45000.0,349650.0,1925.0,0.0,,,,,0.4819536362734684,0.6666666666666666,0.0,1,30128700110
95.0,0.5979899497487438,995.0,84.79899497487438,0.4373333333333333,1600.0,1990.0,1190.0,2.0,73800.0,168750.0,1930.0,0.0,,,,,0.2612469651377351,0.5979899497487438,0.0,1,40941300490
115.0,1.0,3749.3333333333335,118.06098862019914,0.4544222297526262,17885.0,11248.0,11248.0,3.0,603450.0,1327950.0,1910.0,0.0,,,,,0.1566589874421964,1.0,0.0,1,40902700120
75.0,1.0,6000.0,88.425,0.2400339270568278,16035.0,6000.0,6000.0,1.0,127350.0,530550.0,1950.0,0.0,,,,,0.6140851477893398,1.0,0.0,0,40939700010
94.0,1.0,1670.0,60.291916167664674,0.2011173184357542,2430.0,6680.0,6680.0,4.0,81000.0,402750.0,1931.0,0.0,,,,,0.8242138857043841,1.0,0.0,0,30042700370
94.0,1.0,1800.0,74.25,0.1515151515151515,1800.0,1800.0,1800.0,1.0,20250.0,133650.0,1931.0,0.0,,,,,0.7528956891026557,1.0,0.0,0,30042700470
129.0,1.0,11382.75,66.7523225933979,0.1525022209061297,38750.0,45531.0,45531.0,4.0,463500.0,3039300.0,1896.0,0.0,,,,,0.5310129410578364,1.0,0.0,0,40901100140
102.0,1.0,33798.333333333336,44.061344247743975,0.1034448025785656,34231.0,101395.0,101395.0,3.0,462150.0,4467600.0,1923.0,0.0,,,,,0.066456229220712,1.0,0.0,0,30044800130
94.0,1.0,1834.0,85.87786259541984,0.1057142857142857,1867.0,1834.0,1834.0,1.0,16650.0,157500.0,1931.0,0.0,,,,,0.1064672107268228,1.0,0.0,1,30045300480
94.0,1.0,2843.5,96.29857569896257,0.0616269515201314,3000.0,5687.0,5687.0,2.0,33750.0,547650.0,1931.0,0.0,,,,,0.8139522226944206,1.0,0.0,0,30042000170
94.0,0.8097826086956522,1410.6666666666667,45.1913988657845,0.2541176470588235,1800.0,4232.0,3427.0,3.0,48600.0,191250.0,1931.0,0.0,,,,,0.6585992346065777,1.0,0.0,0,30045400240
68.0,0.7682972580618853,20435.666666666668,65.42972254391832,0.0625981601974422,31000.0,61307.0,47102.0,3.0,251100.0,4011300.0,1957.0,0.0,,,,,0.7276360030774041,1.0,0.0,0,30097900310
135.0,0.5,28666.666666666668,86.45232558139534,0.0527781140297784,49400.0,86000.0,43000.0,3.0,392400.0,7434900.0,1890.0,0.0,,,,,0.7379458295734416,1.0,0.0,0,30098000080
75.0,0.75,7000.0,99.35357142857144,0.2717567130378518,10500.0,14000.0,10500.0,2.0,378000.0,1390950.0,1950.0,0.0,,,,,0.662852153681018,1.0,0.0,0,41310500450
94.0,0.7093023255813954,4300.0,56.354651162790695,0.2423398328690807,5000.0,8600.0,6100.0,2.0,117450.0,484650.0,1931.0,0.0,,,,,0.9793846374319574,1.0,0.0,1,40906200260
116.0,0.7124044501627186,6606.5,60.58805721637781,0.2321528948847667,7500.0,13213.0,9413.0,2.0,185850.0,800550.0,1909.0,0.0,,,,,0.1919117732481789,1.0,0.0,1,40906900380
94.0,1.0,6075.0,177.85185185185185,0.0653894210745522,6075.0,12150.0,12150.0,2.0,141300.0,2160900.0,1931.0,0.0,,,,,0.3028853491586736,1.0,0.0,0,30042700420
94.0,0.7148227253310551,3901.6666666666665,128.40666381888082,0.0988023952095808,4531.0,11705.0,8367.0,3.0,148500.0,1503000.0,1931.0,0.0,,,,,0.5837389205734957,1.0,0.0,0,30042600410
100.0,0.5754712088646617,43385.75,85.06911831649793,0.2096198981924589,85960.0,173543.0,99869.0,4.0,3094650.0,14763150.0,1925.0,0.0,,,,,0.7527666858606649,1.0,0.0,0,30100700290
101.0,1.0,22868.83333333333,115.91649479276744,0.1810157023624275,32000.0,274426.0,274426.0,12.0,5758200.0,31810500.0,1924.0,0.0,,,,,0.0778760672948178,1.0,0.0,0,30020400010
64.0,1.0,1350.0,48.833333333333336,0.8532423208191127,2500.0,2700.0,2700.0,2.0,112500.0,131850.0,1961.0,0.0,,,,,0.8939644432345021,1.0,0.0,0,40907101130
105.0,0.7944078947368421,1216.0,88.8157894736842,0.21875,2100.0,2432.0,1932.0,2.0,47250.0,216000.0,1920.0,0.0,,,,,0.7111942756401292,1.0,0.0,1,40906800370
87.0,0.8255754223056406,33743.333333333336,116.01291613158156,0.2586238277246123,67494.0,404920.0,334292.0,12.0,12149100.0,46975950.0,1938.0,0.0,,,,,0.7613951998630452,1.0,0.0,0,30020800020
75.0,0.8573127229488704,2523.0,104.34007134363851,0.1794871794871795,2800.0,2523.0,2163.0,1.0,47250.0,263250.0,1950.0,0.0,,,,,0.1449184223891791,1.0,0.0,0,40494100330
95.0,1.0,3574.0,96.82428651371012,0.2145643693107932,5006.0,3574.0,3574.0,1.0,74250.0,346050.0,1930.0,0.0,,,,,0.0831671559081284,1.0,0.0,1,40940800350
95.0,1.0,800.0,107.71875,0.2637075718015665,1677.0,1600.0,1600.0,2.0,45450.0,172350.0,1930.0,0.0,,,,,0.3748894383507418,1.0,0.0,1,40940600300
65.0,0.7076461769115442,1334.0,104.23538230884556,0.3915857605177993,2690.0,1334.0,944.0,1.0,54450.0,139050.0,1960.0,0.0,,,,,0.9023711460497804,1.0,0.0,0,40493800160
94.0,0.5952380952380952,537.6,68.97321428571429,0.4854368932038835,4000.0,1344.0,800.0,2.5,45000.0,92700.0,1931.0,0.0,,,,,0.9740548510378372,0.5952380952380952,0.0,1,50070100060
105.0,0.7307710716507921,20893.0,70.81259273440865,0.1954224013383012,20263.0,83572.0,61072.0,4.0,1156500.0,5917950.0,1920.0,0.0,,,,,0.1442407604897786,1.0,0.0,0,30016400130
105.0,0.3748267258109232,25764.28571428572,102.13889658996396,0.0960058629534628,25222.0,180350.0,67600.0,7.0,1768500.0,18420750.0,1920.0,0.0,,,,,0.5642155536453374,1.0,0.0,0,30016000070
66.0,0.968580967416341,10733.055555555557,177.15831155050597,0.0237976281259039,12536.0,193195.0,187125.0,18.0,814500.0,34226100.0,1959.0,0.0,,,,,0.9465777974555136,1.0,0.0,0,30015400280
105.0,0.7500301750150875,4142.5,88.26191913095957,0.1446153846153846,3529.0,16570.0,12428.0,4.0,211500.0,1462500.0,1920.0,0.0,,,,,0.0298826442957211,1.0,0.0,0,30016700030
105.0,0.8444564661254738,25571.08333333333,112.85599293472772,0.0335256510213628,29707.0,306853.0,259124.0,12.0,1161000.0,34630200.0,1920.0,0.0,,,,,0.1537666806345037,0.8696444225736754,0.0,0,30016500220
76.0,0.8539079620160701,4563.333333333333,88.35646457268079,0.115141369047619,4718.0,27380.0,23380.0,6.0,278550.0,2419200.0,1949.0,0.0,,,,,0.6907607088138432,1.0,0.0,0,30016000030
105.0,0.6668414154652686,1271.6666666666667,112.17562254259502,0.1430073606729758,1418.0,3815.0,2544.0,3.0,61200.0,427950.0,1920.0,0.0,,,,,0.2875820865111002,1.0,0.0,0,30016600340
85.0,0.6991274372508888,1856.6,86.48066357858451,0.1519058295964125,2304.0,9283.0,6490.0,5.0,121950.0,802800.0,1940.0,0.0,,,,,0.4400182017067426,1.0,0.0,1,30015500030
90.0,1.0,10200.0,120.97058823529412,0.2461706783369803,11250.0,10200.0,10200.0,1.0,303750.0,1233900.0,1935.0,0.0,,,,,0.4409770462372446,1.0,0.0,0,20473700010
75.0,0.0,3800.0,87.39473684210526,0.2303523035230352,7245.0,3800.0,0.0,1.0,76500.0,332100.0,1950.0,0.0,,,,,0.0947812893128159,1.0,0.0,1,20475900340
34.0,1.0,1600.0,50.484375,0.5292479108635098,5429.0,3200.0,3200.0,2.0,85500.0,161550.0,1991.0,0.0,,,,,0.2700101421832648,1.0,0.0,0,50087000010
41.0,1.0,3000.0,63.0,0.3880952380952381,6500.0,3000.0,3000.0,1.0,73350.0,189000.0,1984.0,0.0,,,,,0.060575887856078,1.0,0.0,0,50087000030
14.0,0.7387372708757638,4091.6666666666665,62.13849287169043,0.2218289085545722,9397.0,12275.0,9068.0,3.0,169200.0,762750.0,2011.0,0.0,,,,,0.5118565348553017,0.7387372708757638,0.0,0,50285400260
94.0,0.6666666666666666,1025.0,48.0,0.3597560975609756,4700.0,3075.0,2050.0,3.0,53100.0,147600.0,1931.0,0.0,,,,,0.608377953404196,0.6666666666666666,0.0,1,50285400230
94.0,1.0,4233.333333333333,75.64960629921259,0.1142857142857142,4888.0,12700.0,12700.0,3.0,109800.0,960750.0,1931.0,0.0,,,,,0.7578312105593986,1.0,0.0,1,50284700320
31.0,0.6666666666666666,825.0,69.0,0.2411067193675889,2346.0,1650.0,1100.0,2.0,27450.0,113850.0,1994.0,0.0,,,,,0.9996565734215228,0.6666666666666666,0.0,0,50425100560
60.0,0.6947976878612717,1297.5,61.5606936416185,0.3605633802816901,8000.0,2595.0,1803.0,2.0,57600.0,159750.0,1965.0,0.0,,,,,0.9829082068543076,0.6947976878612717,0.0,0,50422500430
94.0,0.6012269938650306,3260.0,45.13803680981595,0.4067278287461773,2650.0,3260.0,1960.0,1.0,59850.0,147150.0,1931.0,0.0,,,,,0.3963026167995412,0.6012269938650306,0.0,1,50284500490
36.0,1.0,2100.0,62.35714285714285,0.3298969072164948,5050.0,4200.0,4200.0,2.0,86400.0,261900.0,1989.0,0.0,,,,,0.5241308759900428,1.0,0.0,0,50419100350
85.0,0.8001730103806228,2312.0,94.39878892733564,0.4639175257731959,10000.0,4624.0,3700.0,2.0,202500.0,436500.0,1940.0,0.0,,,,,0.4256840506384137,0.8001730103806228,0.0,0,50419200150
70.0,1.0,6106.0,65.14903373730756,0.746606334841629,30000.0,6106.0,6106.0,1.0,297000.0,397800.0,1955.0,0.0,,,,,0.383785149663255,1.0,0.0,0,50419800310
65.0,1.0,1248.0,68.07692307692308,0.4703389830508475,5275.0,3120.0,3120.0,2.5,99900.0,212400.0,1960.0,0.0,,,,,0.679716553318473,1.0,0.0,0,50420600240
20.0,1.0,1112.5,80.69662921348315,0.3984962406015037,3180.0,2225.0,2225.0,2.0,71550.0,179550.0,2005.0,0.0,,,,,0.5858070003076289,1.0,0.0,0,50285300130
21.0,0.5,2100.0,62.5,0.1142857142857142,2000.0,6300.0,3150.0,3.0,45000.0,393750.0,2004.0,0.0,,,,,0.8609023171798995,1.0,0.0,0,50421900600
53.0,1.0,2076.0,65.57080924855491,0.2975206611570248,4000.0,4152.0,4152.0,2.0,81000.0,272250.0,1972.0,0.0,,,,,0.6788930930354591,1.0,0.0,0,50422100560
21.0,1.0,2600.0,47.59615384615385,0.4090909090909091,6073.0,5200.0,5200.0,2.0,101250.0,247500.0,2004.0,0.0,,,,,0.1124474635276625,1.0,0.0,0,50424800040
60.0,1.0,7688.0,54.20135275754423,0.2192224622030237,9220.0,7688.0,7688.0,1.0,91350.0,416700.0,1965.0,0.0,,,,,0.1611382917549526,1.0,0.0,0,50424700060
95.0,1.0,645.3333333333334,58.34194214876033,0.350597609561753,2500.0,1936.0,1936.0,3.0,39600.0,112950.0,1930.0,0.0,,,,,0.2960058260033668,1.0,0.0,1,30371600090
25.0,1.0,7673.0,87.97080672487945,0.4173333333333333,13900.0,7673.0,7673.0,1.0,281700.0,675000.0,2000.0,0.0,,,,,0.7290648828076548,1.0,0.0,0,50425200510
94.0,1.0,1506.0,66.78286852589642,0.5525727069351231,5490.0,3012.0,3012.0,2.0,111150.0,201150.0,1931.0,0.0,,,,,0.0926986512908735,1.0,0.0,1,50420600050
85.0,0.935064935064935,1925.0,61.83116883116883,0.3440453686200378,5500.0,3850.0,3600.0,2.0,81900.0,238050.0,1940.0,0.0,,,,,0.9769751944528504,1.0,0.0,0,50420600210
75.0,1.0,705.0,50.74468085106383,0.4088050314465409,1440.0,1410.0,1410.0,2.0,29250.0,71550.0,1950.0,0.0,,,,,0.1873827842607092,1.0,0.0,0,50420300070
70.0,1.0,1135.0,93.9647577092511,0.5274261603375527,10414.0,1135.0,1135.0,1.0,56250.0,106650.0,1955.0,0.0,,,,,0.5132211212872281,1.0,0.0,0,50433900010
61.0,1.0,2280.0,61.38157894736842,0.2572347266881029,3994.0,4560.0,4560.0,2.0,72000.0,279900.0,1964.0,0.0,,,,,0.7846099900660396,1.0,0.0,0,50422100390
54.0,1.0,1950.0,56.53846153846154,0.4408163265306122,3084.0,1950.0,1950.0,1.0,48600.0,110250.0,1971.0,0.0,,,,,0.776313366732538,1.0,0.0,0,50087000300
65.0,1.0,1458.0,56.17283950617284,0.4505494505494505,4080.0,1458.0,1458.0,1.0,36900.0,81900.0,1960.0,0.0,,,,,0.2388515742940564,1.0,0.0,0,50087000260
100.0,1.0,494.0,75.06072874493927,0.3398058252427184,2800.0,1235.0,1235.0,2.5,31500.0,92700.0,1925.0,0.0,,,,,0.4288586985123943,1.0,0.0,0,50421100280
100.0,0.4615384615384615,1300.0,45.96923076923077,0.4457831325301205,6981.0,3250.0,1500.0,2.5,66600.0,149400.0,1925.0,0.0,,,,,0.6056962129031465,0.6153846153846154,0.0,1,50421900300
68.0,1.0,4000.0,55.575,0.0789473684210526,4513.0,4000.0,4000.0,1.0,17550.0,222300.0,1957.0,0.0,,,,,0.8998975932977895,1.0,0.0,0,41032000100
75.0,0.5705014749262537,1695.0,51.23893805309734,0.5181347150259067,10000.0,3390.0,1934.0,2.0,90000.0,173700.0,1950.0,0.0,,,,,0.8893533766809882,0.5705014749262537,0.0,0,50421000160
45.0,1.0,7738.0,64.37710002584647,0.3559168925022583,9618.0,7738.0,7738.0,1.0,177300.0,498150.0,1980.0,0.0,,,,,0.6259983929664763,1.0,0.0,0,50422800310
72.0,1.0,3637.0,253.6431124553203,0.4907317073170731,22350.0,3637.0,3637.0,1.0,452700.0,922500.0,1953.0,0.0,,,,,0.0314290628765066,1.0,0.0,0,50422700370
45.0,1.0,7738.0,64.37710002584647,0.4137308039747064,10400.0,7738.0,7738.0,1.0,206100.0,498150.0,1980.0,0.0,,,,,0.010941411397403,1.0,0.0,0,50422800370
61.0,1.0,5131.0,57.97115572013253,0.7019667170953101,14500.0,5131.0,5131.0,1.0,208800.0,297450.0,1964.0,0.0,,,,,0.9143996585340628,1.0,0.0,0,50425600340
94.0,0.6483516483516484,2684.5,69.56602719314584,0.3698795180722891,5800.0,5369.0,3481.0,2.0,138150.0,373500.0,1931.0,0.0,,,,,0.6196907388445341,0.6483516483516484,0.0,1,50420300160
94.0,1.0,3476.6666666666665,58.15915627996165,0.1743323442136498,5885.0,10430.0,10430.0,3.0,105750.0,606600.0,1931.0,0.0,,,,,0.1692544366761553,1.0,0.0,1,50421200430
68.0,1.0,4175.0,83.47904191616766,0.3298902517753389,10985.0,8350.0,8350.0,2.0,229950.0,697050.0,1957.0,0.0,,,,,0.2796391635862565,1.0,0.0,0,40596100330
73.0,0.7611940298507462,13400.0,200.0149253731344,0.4167226326393553,31472.0,13400.0,10200.0,1.0,1116900.0,2680200.0,1952.0,0.0,,,,,0.6642060239231411,1.0,0.0,0,40596200010
61.0,1.0,1425.0,66.47368421052632,0.2707838479809976,4565.0,2850.0,2850.0,2.0,51300.0,189450.0,1964.0,0.0,,,,,0.5628459948533703,1.0,0.0,0,50088700150
105.0,0.4995825215697189,3593.0,51.2872251600334,0.3235653235653236,5886.0,7186.0,3590.0,2.0,119250.0,368550.0,1920.0,0.0,,,,,0.4946184111244092,1.0,0.0,1,50419200380
94.0,0.8143982002249719,4445.0,38.217097862767154,0.3019867549668874,5073.0,8890.0,7240.0,2.0,102600.0,339750.0,1931.0,0.0,,,,,0.9764324939731852,1.0,0.0,0,50419900030
30.0,1.0,1180.0,59.11016949152543,0.2548387096774193,2220.0,2360.0,2360.0,2.0,35550.0,139500.0,1995.0,0.0,,,,,0.1672846516987487,1.0,0.0,0,50419000010
65.0,1.0,908.0,92.18061674008813,0.7096774193548387,5280.0,908.0,908.0,1.0,59400.0,83700.0,1960.0,0.0,,,,,0.0024269721137663,1.0,0.0,0,50419300270
94.0,1.0,1500.0,52.8,0.7159090909090909,7500.0,1500.0,1500.0,1.0,56700.0,79200.0,1931.0,0.0,,,,,0.3532264008698142,1.0,0.0,1,50419500010
105.0,1.0,1440.0,65.15625,0.2446043165467626,2275.0,2880.0,2880.0,2.0,45900.0,187650.0,1920.0,0.0,,,,,0.2082575507952588,1.0,0.0,1,50419900170
94.0,0.6052631578947368,1292.0,49.63235294117647,0.3157894736842105,6000.0,2584.0,1564.0,2.0,40500.0,128250.0,1931.0,0.0,,,,,0.0685369592066602,0.6052631578947368,0.0,1,50419600010
22.0,1.0,1195.0,61.00418410041841,0.1296296296296296,1300.0,2390.0,2390.0,2.0,18900.0,145800.0,2003.0,0.0,,,,,0.7063648685870317,1.0,0.0,0,50420300090
110.0,0.6666666666666666,450.0,88.5,0.4124293785310734,3240.0,900.0,600.0,2.0,32850.0,79650.0,1915.0,0.0,,,,,0.3690675537194015,0.6666666666666666,0.0,1,50035400200
128.0,0.8054349713491926,18186.315789473683,103.03090814377497,0.2351037743003766,18640.0,345540.0,278310.0,19.0,8370000.0,35601300.0,1897.0,0.0,,,,,0.4830536483608855,1.0,0.0,0,10002200280
80.0,0.6666666666666666,1387.5,64.54054054054055,0.4045226130653266,5380.0,2775.0,1850.0,2.0,72450.0,179100.0,1945.0,0.0,,,,,0.941480679010655,0.6666666666666666,0.0,0,50037000870
